LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
AUS,REALGDPFORECAST,TOT,AGRWTH,Q,1998-Q1,2.278986218,
AUS,REALGDPFORECAST,TOT,AGRWTH,Q,1998-Q2,6.35371727,
AUS,REALGDPFORECAST,TOT,AGRWTH,Q,1998-Q3,6.946913413,
AUS,REALGDPFORECAST,TOT,AGRWTH,Q,1998-Q4,5.572879404,
AUS,REALGDPFORECAST,TOT,AGRWTH,Q,1999-Q1,2.283116644,
AUS,REALGDPFORECAST,TOT,AGRWTH,Q,1999-Q2,2.034547149,
AUS,REALGDPFORECAST,TOT,AGRWTH,Q,1999-Q3,3.953387722,
AUS,REALGDPFORECAST,TOT,AGRWTH,Q,1999-Q4,5.331091179,
AUS,REALGDPFORECAST,TOT,AGRWTH,Q,2000-Q1,5.433078277,
AUS,REALGDPFORECAST,TOT,AGRWTH,Q,2000-Q2,3.046112729,
AUS,REALGDPFORECAST,TOT,AGRWTH,Q,2000-Q3,0.519570763,
AUS,REALGDPFORECAST,TOT,AGRWTH,Q,2000-Q4,-1.121183267,
AUS,REALGDPFORECAST,TOT,AGRWTH,Q,2001-Q1,4.154615829,
AUS,REALGDPFORECAST,TOT,AGRWTH,Q,2001-Q2,3.316489755,
AUS,REALGDPFORECAST,TOT,AGRWTH,Q,2001-Q3,4.208938578,
AUS,REALGDPFORECAST,TOT,AGRWTH,Q,2001-Q4,4.601369798,
AUS,REALGDPFORECAST,TOT,AGRWTH,Q,2002-Q1,3.231514058,
AUS,REALGDPFORECAST,TOT,AGRWTH,Q,2002-Q2,6.378948052,
AUS,REALGDPFORECAST,TOT,AGRWTH,Q,2002-Q3,1.300859546,
AUS,REALGDPFORECAST,TOT,AGRWTH,Q,2002-Q4,3.692367854,
AUS,REALGDPFORECAST,TOT,AGRWTH,Q,2003-Q1,0.240204983,
AUS,REALGDPFORECAST,TOT,AGRWTH,Q,2003-Q2,2.606861843,
AUS,REALGDPFORECAST,TOT,AGRWTH,Q,2003-Q3,6.29957378,
AUS,REALGDPFORECAST,TOT,AGRWTH,Q,2003-Q4,6.827464071,
AUS,REALGDPFORECAST,TOT,AGRWTH,Q,2004-Q1,3.102524118,
AUS,REALGDPFORECAST,TOT,AGRWTH,Q,2004-Q2,1.854813894,
AUS,REALGDPFORECAST,TOT,AGRWTH,Q,2004-Q3,3.341668936,
AUS,REALGDPFORECAST,TOT,AGRWTH,Q,2004-Q4,3.15511784,
AUS,REALGDPFORECAST,TOT,AGRWTH,Q,2005-Q1,3.395684261,
AUS,REALGDPFORECAST,TOT,AGRWTH,Q,2005-Q2,2.294196237,
AUS,REALGDPFORECAST,TOT,AGRWTH,Q,2005-Q3,4.688070635,
AUS,REALGDPFORECAST,TOT,AGRWTH,Q,2005-Q4,3.399595657,
AUS,REALGDPFORECAST,TOT,AGRWTH,Q,2006-Q1,0.930563696,
AUS,REALGDPFORECAST,TOT,AGRWTH,Q,2006-Q2,0.626730005,
AUS,REALGDPFORECAST,TOT,AGRWTH,Q,2006-Q3,5.232292777,
AUS,REALGDPFORECAST,TOT,AGRWTH,Q,2006-Q4,5.878225386,
AUS,REALGDPFORECAST,TOT,AGRWTH,Q,2007-Q1,6.179862469,
AUS,REALGDPFORECAST,TOT,AGRWTH,Q,2007-Q2,3.185161873,
AUS,REALGDPFORECAST,TOT,AGRWTH,Q,2007-Q3,4.021410625,
AUS,REALGDPFORECAST,TOT,AGRWTH,Q,2007-Q4,1.688905561,
AUS,REALGDPFORECAST,TOT,AGRWTH,Q,2008-Q1,4.428136057,
AUS,REALGDPFORECAST,TOT,AGRWTH,Q,2008-Q2,0.588353023,
AUS,REALGDPFORECAST,TOT,AGRWTH,Q,2008-Q3,3.21442995,
AUS,REALGDPFORECAST,TOT,AGRWTH,Q,2008-Q4,-2.641652746,
AUS,REALGDPFORECAST,TOT,AGRWTH,Q,2009-Q1,4.37315023,
AUS,REALGDPFORECAST,TOT,AGRWTH,Q,2009-Q2,2.085704355,
AUS,REALGDPFORECAST,TOT,AGRWTH,Q,2009-Q3,1.565225843,
AUS,REALGDPFORECAST,TOT,AGRWTH,Q,2009-Q4,3.063036882,
AUS,REALGDPFORECAST,TOT,AGRWTH,Q,2010-Q1,1.892964602,
AUS,REALGDPFORECAST,TOT,AGRWTH,Q,2010-Q2,2.377981843,
AUS,REALGDPFORECAST,TOT,AGRWTH,Q,2010-Q3,2.437085299,
AUS,REALGDPFORECAST,TOT,AGRWTH,Q,2010-Q4,4.07268566,
AUS,REALGDPFORECAST,TOT,AGRWTH,Q,2011-Q1,-1.365855707,
AUS,REALGDPFORECAST,TOT,AGRWTH,Q,2011-Q2,4.401697547,
AUS,REALGDPFORECAST,TOT,AGRWTH,Q,2011-Q3,4.944233335,
AUS,REALGDPFORECAST,TOT,AGRWTH,Q,2011-Q4,4.339069529,
AUS,REALGDPFORECAST,TOT,AGRWTH,Q,2012-Q1,4.21864204,
AUS,REALGDPFORECAST,TOT,AGRWTH,Q,2012-Q2,2.230186622,
AUS,REALGDPFORECAST,TOT,AGRWTH,Q,2012-Q3,2.981402693,
AUS,REALGDPFORECAST,TOT,AGRWTH,Q,2012-Q4,2.383876689,
AUS,REALGDPFORECAST,TOT,AGRWTH,Q,2013-Q1,0.574306368,
AUS,REALGDPFORECAST,TOT,AGRWTH,Q,2013-Q2,2.662107765,
AUS,REALGDPFORECAST,TOT,AGRWTH,Q,2013-Q3,2.603202827,
AUS,REALGDPFORECAST,TOT,AGRWTH,Q,2013-Q4,3.450313341,
AUS,REALGDPFORECAST,TOT,AGRWTH,Q,2014-Q1,3.298667002,
AUS,REALGDPFORECAST,TOT,AGRWTH,Q,2014-Q2,2.465944907,
AUS,REALGDPFORECAST,TOT,AGRWTH,Q,2014-Q3,1.79890862,
AUS,REALGDPFORECAST,TOT,AGRWTH,Q,2014-Q4,1.764069402,
AUS,REALGDPFORECAST,TOT,AGRWTH,Q,2015-Q1,4.101479945,
AUS,REALGDPFORECAST,TOT,AGRWTH,Q,2015-Q2,0.609871275,
AUS,REALGDPFORECAST,TOT,AGRWTH,Q,2015-Q3,3.482384366,
AUS,REALGDPFORECAST,TOT,AGRWTH,Q,2015-Q4,2.338198023,
AUS,REALGDPFORECAST,TOT,AGRWTH,Q,2016-Q1,3.855875137,
AUS,REALGDPFORECAST,TOT,AGRWTH,Q,2016-Q2,3.082742328,
AUS,REALGDPFORECAST,TOT,AGRWTH,Q,2016-Q3,-1.705286856,
AUS,REALGDPFORECAST,TOT,AGRWTH,Q,2016-Q4,4.418550472,
AUS,REALGDPFORECAST,TOT,AGRWTH,Q,2017-Q1,1.345636932,
AUS,REALGDPFORECAST,TOT,AGRWTH,Q,2017-Q2,3.337476663,
AUS,REALGDPFORECAST,TOT,AGRWTH,Q,2017-Q3,3.840677351,
AUS,REALGDPFORECAST,TOT,AGRWTH,Q,2017-Q4,3.864581837,
AUS,REALGDPFORECAST,TOT,AGRWTH,Q,2018-Q1,2.528043773,
AUS,REALGDPFORECAST,TOT,AGRWTH,Q,2018-Q2,2.16405389,
AUS,REALGDPFORECAST,TOT,AGRWTH,Q,2018-Q3,2.098430692,
AUS,REALGDPFORECAST,TOT,AGRWTH,Q,2018-Q4,2.166798943,
AUS,REALGDPFORECAST,TOT,AGRWTH,Q,2019-Q1,2.779018863,
AUS,REALGDPFORECAST,TOT,AGRWTH,Q,2019-Q2,3.019772618,
AUS,REALGDPFORECAST,TOT,AGRWTH,Q,2019-Q3,3.13251155,
AUS,REALGDPFORECAST,TOT,AGRWTH,Q,2019-Q4,3.187089128,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1970-Q2,1.38117372,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1970-Q3,2.770488597,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1970-Q4,4.117065327,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1971-Q1,5.955335831,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1971-Q2,6.205382757,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1971-Q3,6.688295075,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1971-Q4,6.709731698,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1972-Q1,6.816294759,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1972-Q2,5.755966629,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1972-Q3,5.19001395,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1972-Q4,4.829160232,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1973-Q1,4.465062097,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1973-Q2,4.905034476,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1973-Q3,5.052379535,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1973-Q4,4.919146228,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1974-Q1,5.327296794,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1974-Q2,3.082923486,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1974-Q3,1.540409942,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1974-Q4,0.037355392,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1975-Q1,-2.868458145,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1975-Q2,-0.973441561,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1975-Q3,0.156240168,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1975-Q4,2.289597586,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1976-Q1,5.702341426,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1976-Q2,7.027994992,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1976-Q3,8.014275621,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1976-Q4,7.440177469,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1977-Q1,7.021212517,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1977-Q2,2.91716049,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1977-Q3,0.522052501,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1977-Q4,-0.940805002,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1978-Q1,-3.580675796,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1978-Q2,0.240744166,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1978-Q3,2.426394286,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1978-Q4,4.687038379,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1979-Q1,8.528251683,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1979-Q2,6.300743765,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1979-Q3,5.228730855,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1979-Q4,3.401562817,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1980-Q1,0.875654943,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1980-Q2,0.003710044,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1980-Q3,-0.734040488,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1980-Q4,-0.745093415,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1981-Q1,-0.843229027,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1981-Q2,0.405625291,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1981-Q3,1.027884503,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1981-Q4,1.537669806,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1982-Q1,2.072668886,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1982-Q2,2.494745831,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1982-Q3,2.996083318,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1982-Q4,3.338293279,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1983-Q1,4.281299099,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1983-Q2,2.714739801,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1983-Q3,1.693802373,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1983-Q4,0.528997459,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1984-Q1,-1.601063033,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1984-Q2,-0.565534696,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1984-Q3,0.041010304,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1984-Q4,1.300136607,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1985-Q1,3.440635239,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1985-Q2,3.794454949,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1985-Q3,4.042629326,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1985-Q4,3.440406567,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1986-Q1,2.432503121,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1986-Q2,1.181669628,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1986-Q3,0.510806754,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1986-Q4,0.534667697,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1987-Q1,0.567940145,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1987-Q2,2.123526729,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1987-Q3,2.954141517,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1987-Q4,3.393552835,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1988-Q1,3.777211867,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1988-Q2,3.243522454,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1988-Q3,3.159531112,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1988-Q4,3.360975666,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1989-Q1,3.733271148,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1989-Q2,4.405647823,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1989-Q3,4.782002913,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1989-Q4,4.791481922,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1990-Q1,4.769893976,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1990-Q2,3.936015691,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1990-Q3,3.515123905,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1990-Q4,3.345128503,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1991-Q1,3.40160748,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1991-Q2,3.53042439,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1991-Q3,3.445969561,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1991-Q4,2.98816629,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1992-Q1,2.395137569,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1992-Q2,1.229233304,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1992-Q3,0.451712726,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1992-Q4,0.102658999,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1993-Q1,-0.508377704,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1993-Q2,0.866821006,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1993-Q3,1.613150318,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1993-Q4,2.236044732,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1994-Q1,3.02941292,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1994-Q2,2.624785993,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1994-Q3,2.555965933,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1994-Q4,2.530571972,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1995-Q1,2.59657516,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1995-Q2,2.798192574,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1995-Q3,2.893346909,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1995-Q4,2.78428568,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1996-Q1,2.002353146,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1996-Q2,3.219759544,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1996-Q3,0.970413999,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1996-Q4,1.891066392,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1997-Q1,1.846344488,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1997-Q2,1.668900595,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1997-Q3,4.809462757,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1997-Q4,4.035027015,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1998-Q1,4.762231858,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1998-Q2,3.600655423,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1998-Q3,1.30453379,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1998-Q4,0.548313264,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1999-Q1,5.487114763,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1999-Q2,3.023105533,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1999-Q3,5.91960872,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,1999-Q4,3.515013199,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,2000-Q1,4.650726637,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,2000-Q2,2.562807071,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,2000-Q3,2.321294472,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,2000-Q4,3.321304353,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,2001-Q1,-0.090008959,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,2001-Q2,-0.618716305,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,2001-Q3,1.02808477,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,2001-Q4,2.81355709,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,2002-Q1,1.321552368,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,2002-Q2,1.571592595,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,2002-Q3,1.429816302,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,2002-Q4,1.243462705,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,2003-Q1,-0.306280992,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,2003-Q2,0.899091502,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,2003-Q3,2.271201837,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,2003-Q4,1.800747781,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,2004-Q1,4.446442733,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,2004-Q2,2.221094148,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,2004-Q3,2.195192471,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,2004-Q4,0.461600805,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,2005-Q1,2.186620932,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,2005-Q2,4.549356847,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,2005-Q3,1.616271758,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,2005-Q4,3.316951487,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,2006-Q1,4.91751769,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,2006-Q2,3.668377523,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,2006-Q3,3.511254206,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,2006-Q4,4.450520266,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,2007-Q1,3.849974883,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,2007-Q2,4.996610278,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,2007-Q3,0.993070427,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,2007-Q4,4.086744013,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,2008-Q1,3.504987135,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,2008-Q2,-2.14623746,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,2008-Q3,-2.227212627,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,2008-Q4,-6.02086454,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,2009-Q1,-5.886397227,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,2009-Q2,-4.086471736,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,2009-Q3,0.884082488,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,2009-Q4,4.431215386,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,2010-Q1,-2.691180904,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,2010-Q2,6.781912871,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,2010-Q3,3.830960568,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,2010-Q4,2.032651593,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,2011-Q1,5.987820709,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,2011-Q2,0.49375486,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,2011-Q3,0.718372295,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,2011-Q4,0.104542522,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,2012-Q1,3.723550528,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,2012-Q2,-2.706320024,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,2012-Q3,0.780266659,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,2012-Q4,0.363186547,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,2013-Q1,-2.233822842,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,2013-Q2,1.227415995,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,2013-Q3,2.280037936,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,2013-Q4,1.080562102,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,2014-Q1,0.426548372,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,2014-Q2,-0.061171155,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,2014-Q3,1.494235527,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,2014-Q4,1.283642926,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,2015-Q1,-0.241091339,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,2015-Q2,2.316416873,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,2015-Q3,1.625630859,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,2015-Q4,1.232056547,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,2016-Q1,1.007910906,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,2016-Q2,1.34697938,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,2016-Q3,1.650846722,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,2016-Q4,2.132816724,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,2017-Q1,4.970589748,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,2017-Q2,3.006326633,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,2017-Q3,2.287139299,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,2017-Q4,2.829441021,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,2018-Q1,2.718110993,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,2018-Q2,2.278987678,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,2018-Q3,1.968621309,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,2018-Q4,1.855590461,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,2019-Q1,1.736455777,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,2019-Q2,1.677489648,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,2019-Q3,1.634050985,
AUT,REALGDPFORECAST,TOT,AGRWTH,Q,2019-Q4,1.62518961,
CAN,REALGDPFORECAST,TOT,AGRWTH,Q,1961-Q2,10.44529449,
CAN,REALGDPFORECAST,TOT,AGRWTH,Q,1961-Q3,10.01777847,
CAN,REALGDPFORECAST,TOT,AGRWTH,Q,1961-Q4,5.718168547,
CAN,REALGDPFORECAST,TOT,AGRWTH,Q,1962-Q1,11.01956387,
CAN,REALGDPFORECAST,TOT,AGRWTH,Q,1962-Q2,2.938871595,
CAN,REALGDPFORECAST,TOT,AGRWTH,Q,1962-Q3,5.353160726,
CAN,REALGDPFORECAST,TOT,AGRWTH,Q,1962-Q4,8.38311408,
CAN,REALGDPFORECAST,TOT,AGRWTH,Q,1963-Q1,2.420939109,
CAN,REALGDPFORECAST,TOT,AGRWTH,Q,1963-Q2,5.994786885,
CAN,REALGDPFORECAST,TOT,AGRWTH,Q,1963-Q3,3.109683625,
CAN,REALGDPFORECAST,TOT,AGRWTH,Q,1963-Q4,13.16808057,
CAN,REALGDPFORECAST,TOT,AGRWTH,Q,1964-Q1,10.28901551,
CAN,REALGDPFORECAST,TOT,AGRWTH,Q,1964-Q2,1.384229717,
CAN,REALGDPFORECAST,TOT,AGRWTH,Q,1964-Q3,4.272636344,
CAN,REALGDPFORECAST,TOT,AGRWTH,Q,1964-Q4,2.127568894,
CAN,REALGDPFORECAST,TOT,AGRWTH,Q,1965-Q1,13.16977175,
CAN,REALGDPFORECAST,TOT,AGRWTH,Q,1965-Q2,3.805491575,
CAN,REALGDPFORECAST,TOT,AGRWTH,Q,1965-Q3,5.51414739,
CAN,REALGDPFORECAST,TOT,AGRWTH,Q,1965-Q4,10.20548445,
CAN,REALGDPFORECAST,TOT,AGRWTH,Q,1966-Q1,7.871282033,
CAN,REALGDPFORECAST,TOT,AGRWTH,Q,1966-Q2,8.693662217,
CAN,REALGDPFORECAST,TOT,AGRWTH,Q,1966-Q3,-0.153368051,
CAN,REALGDPFORECAST,TOT,AGRWTH,Q,1966-Q4,4.913951864,
CAN,REALGDPFORECAST,TOT,AGRWTH,Q,1967-Q1,-0.924526203,
CAN,REALGDPFORECAST,TOT,AGRWTH,Q,1967-Q2,8.659951851,
CAN,REALGDPFORECAST,TOT,AGRWTH,Q,1967-Q3,1.339102474,
CAN,REALGDPFORECAST,TOT,AGRWTH,Q,1967-Q4,1.522142398,
CAN,REALGDPFORECAST,TOT,AGRWTH,Q,1968-Q1,3.285762952,
CAN,REALGDPFORECAST,TOT,AGRWTH,Q,1968-Q2,11.31349682,
CAN,REALGDPFORECAST,TOT,AGRWTH,Q,1968-Q3,5.511561704,
CAN,REALGDPFORECAST,TOT,AGRWTH,Q,1968-Q4,5.628565573,
CAN,REALGDPFORECAST,TOT,AGRWTH,Q,1969-Q1,5.284851266,
CAN,REALGDPFORECAST,TOT,AGRWTH,Q,1969-Q2,1.935429715,
CAN,REALGDPFORECAST,TOT,AGRWTH,Q,1969-Q3,4.286469993,
CAN,REALGDPFORECAST,TOT,AGRWTH,Q,1969-Q4,5.753302214,
CAN,REALGDPFORECAST,TOT,AGRWTH,Q,1970-Q1,2.550135852,
